Company Name,GICS Sector Name,Year,ESG,E,S,G,ROE,ROA,Q_Ratio
ASX Ltd,Financials,2005,33.8573727174764,26.2962962962963,17.5101214574899,57.8189300411523,0.426384,0.23399599999999998,0.47187245998105376
AXA SA,Financials,2005,72.2245974544826,58.5452811615602,81.8107180176146,74.6703296703297,0.1149,0.0079,0.11898640073152644
Accenture PLC,Information Technology,2005,32.4375890452306,7.01754385964912,38.024646611091,35.2525252525253,0.7615000000000001,0.1532,3.175665564941776
Admiral Group PLC,Financials,2005,23.050057222471,27.2093023255814,27.6026272577997,25.4220779220779,0.51801,0.14832,0.6224679253409162
Adobe Inc,Information Technology,2005,46.4097840701635,15.7894736842105,70.9380210221095,34.4743398106627,0.1461,0.1264,4.058219852183982
Advanced Micro Devices Inc,Information Technology,2005,46.2190650595519,37.8306878306879,43.8271604938271,60.2317602676347,0.0672,0.0296,0.8491773889214269
Advantest Corp,Information Technology,2005,44.5707762413073,34.9206349206349,25.5331088664422,87.5630969946416,0.17800000000000002,0.07978851569286752,2.530120246414143
Aegon Ltd,Financials,2005,64.9725745339781,56.4288790451581,76.8398268398269,63.0451127819549,0.11192,0.008199999999999999,0.07594494452346862
Aflac Inc,Financials,2005,39.4188959331993,27.2093023255814,29.9014778325123,63.662182361734,0.17170000000000002,0.0239,0.3803558407491012
Ageas SA,Financials,2005,67.5199979375392,80.1670358065707,53.3825944170772,80.9316770186335,0.22305,0.005869999999999999,0.5200904426892421
Akamai Technologies Inc,Information Technology,2005,35.7796202646907,0.0,27.73831098224,53.4379671150972,0.1618,0.12380000000000001,6.658607060000056
Allianz SE,Financials,2005,73.5279657762417,90.7576596530085,69.1521122555606,84.2271062271062,0.13503,0.00687,0.08250062290239221
Allstate Corp,Financials,2005,51.0142400375921,38.3333333333333,64.6901500326158,48.7304250559284,0.2237,0.031,0.2582603833032484
American Express Co,Financials,2005,46.4497464658096,25.562372188139,52.9059823018857,56.1343867890953,0.33899999999999997,0.0291,0.5659845482782535
American International Group Inc,Financials,2005,33.2861287323915,28.3333333333333,58.3887801696021,15.0950782997763,0.1515,0.015728857169112015,0.19021249759232597
Amphenol Corp,Information Technology,2005,25.1448747119073,0.0,47.9487179487179,33.1290483308421,0.2954,0.1215,2.470592432293567
Analog Devices Inc,Information Technology,2005,28.3237518407281,29.1005291005291,20.4377104377104,40.4035874439462,0.15990000000000001,0.1378,2.8196539402852023
Apple Inc,Information Technology,2005,51.7468919045658,42.5,47.3076923076923,67.3692077727952,0.1985,0.11560000000000001,4.237186024055798
Applied Materials Inc,Information Technology,2005,54.9519507943595,37.8306878306879,52.9180695847362,78.8533703466439,0.24710000000000001,0.17329999999999998,2.710320668855492
Assicurazioni Generali SpA,Financials,2005,66.6905714885147,47.5929002091793,57.786236751754,92.514619883041,0.13254,0.00570416059236596,0.09994199292250751
Assurant Inc,Financials,2005,13.8594574162844,27.2093023255814,4.97536945812808,28.8440458395615,0.15689999999999998,0.0239,0.27091935371292075
Autodesk Inc,Information Technology,2005,37.315759999867,0.0,40.6182621932148,45.6666666666667,0.3337,0.207,5.2153446453407515
BNP Paribas SA,Financials,2005,60.3081796427124,42.1150700176281,68.5860827608304,66.4052614052614,0.18,0.0053,0.03548323334694089
BOC Hong Kong Holdings Ltd,Financials,2005,29.724313852115,25.562372188139,11.8592915099941,66.2280701754386,0.182406,0.029922,0.061089853960589066
Baloise Holding AG,Financials,2005,36.5442265390216,71.1544850498339,30.9852216748768,42.8301886792453,0.10034000000000001,0.00653,0.06552908130507819
Banca Mediolanum SpA,Financials,2005,25.9812445223488,25.562372188139,23.4068869978231,39.9206349206349,0.26121,0.011120000000000001,0.0691536479324571
Banca Monte dei Paschi di Siena SpA,Financials,2005,50.5323247388662,38.9358497685977,63.8380782750464,47.0634920634921,0.10135999999999999,0.0049,0.11714329264285925
Banco BPM SpA,Financials,2005,37.7821209465381,25.562372188139,33.1436770235504,59.2857142857143,0.22429,0.01599,0.048224342173982984
Banco Bilbao Vizcaya Argentaria SA,Financials,2005,64.3133464019087,70.192051213657,60.8068756891238,78.3633387888707,0.28716,0.011779999999999999,0.09988721645444397
Banco Comercial Portugues SA,Financials,2005,25.0441113007182,62.8129942632589,26.632693449436,19.3181818181818,0.1613,0.00999,0.12812025843549668
Banco Santander SA,Financials,2005,61.0675519152119,38.177191539027,55.2952984083006,88.4015275504637,0.12150999999999999,0.00758,0.05884302591298477
Banco de Sabadell SA,Financials,2005,52.7309419225977,66.5841720546449,56.8834638545701,53.0387343153301,0.15287,0.0091,0.05275903837850889
Bank of America Corp,Financials,2005,33.627376930053,78.8860023601494,50.4697527635634,78.141504733433,0.16,0.0148,0.1642472855004703
Bank of Montreal,Financials,2005,42.6207047988855,62.3418096677632,41.0993469226202,48.3986928104575,0.1721,0.008100000000000001,0.03058473403089491
Bank of New York Mellon Corp,Financials,2005,27.5589045356001,26.2962962962963,53.3400809716599,14.0558046836074,0.1492,0.0167,0.28680509759345385
Bank of Nova Scotia,Financials,2005,50.1628637537564,27.205564676402,64.7706532972711,49.4444444444445,0.18600000000000003,0.0086,0.04354282156988603
Bankinter SA,Financials,2005,37.8898181561689,32.4464301591536,35.8369144214187,53.1205673758866,0.13751,0.0048,0.049555647227553276
Barclays PLC,Financials,2005,79.4210542353498,87.882736387502,86.7591231360279,77.49648999649,0.17642,0.0047599999999999995,0.0496881484199116
Beazley PLC,Financials,2005,14.7025426680599,27.2093023255814,22.4794745484401,10.530303030303,0.1997,0.03495,0.07193190299013319
Brookfield Corp,Financials,2005,38.9198884017537,26.2962962962963,36.3360323886639,52.7777777777778,0.24687,0.0327,0.03825886679456513
Brown & Brown Inc,Financials,2005,33.0166142638696,27.2093023255814,17.9802955665025,61.5645241654211,0.1855,0.0953,2.1839386257157267
CME Group Inc,Financials,2005,41.6463064805266,26.2962962962963,68.5222672064777,31.4449427005481,0.26815,0.09449999999999999,4.121115105636682
Cadence Design Systems Inc,Information Technology,2005,43.2483369239982,0.0,39.851395433128,59.1479820627803,0.19760000000000003,0.0975,1.443293263985184
Canadian Imperial Bank of Commerce,Financials,2005,50.6774035252262,48.1588204428849,47.1767125611376,66.7329598506069,0.2345,0.0076,0.04034728746412805
Canon Inc,Information Technology,2005,63.8335268219221,59.9888392857143,50.3873598369011,92.3617302166654,0.163,0.09740183908772584,1.9549804548272467
Capgemini SE,Information Technology,2005,38.4103145846627,16.5302144249513,56.9735411380935,28.989343989344,0.0909,0.0359,0.3313898210991059
Capital One Financial Corp,Financials,2005,41.8160953533797,25.562372188139,60.2902978428656,33.0891878425511,0.09630000000000001,0.016200000000000003,0.15634665640162432
Celestica Inc,Information Technology,2005,29.6020477156379,0.0,30.8205128205128,66.764705882353,0.0446,0.02,0.26122197275674564
Charles Schwab Corp,Financials,2005,43.0764047634793,26.2962962962963,61.2854251012146,40.6228201295466,0.20559999999999998,0.021,0.4984943215010614
Chiba Bank Ltd,Financials,2005,18.3376884422111,23.6286919831224,8.46774193548388,39.2713567839196,0.10300000000000001,0.0029352144140837493,0.05079914482605667
Chubb Ltd,Financials,2005,32.7343309477337,27.2093023255814,32.4630541871921,43.9622641509434,0.1661,0.0353,0.2942563976898786
Cincinnati Financial Corp,Financials,2005,29.8319861675359,27.2093023255814,41.4315569487983,26.243148978575,0.0729,0.0288,0.4558042429758448
Cisco Systems Inc,Information Technology,2005,44.3237788340603,66.2289915966387,80.4585774958336,88.1531069827034,0.28800000000000003,0.159,3.8316381059224285
Citigroup Inc,Financials,2005,44.7306092792873,44.8656313566769,69.8923553193294,70.9396398320165,0.17739999999999997,0.0116,0.14524684379611086
Cognizant Technology Solutions Corp,Information Technology,2005,47.668957585512,0.0,68.9986710160686,43.6023916292975,0.2169,0.17559999999999998,8.251043660474773
Commerzbank AG,Financials,2005,49.115778584946,74.8766807298848,65.7512510248509,29.7948717948718,0.11079,0.0030299999999999997,0.04430854146085958
Commonwealth Bank of Australia,Financials,2005,43.5206747964329,71.3416344370708,54.9056005673637,55.8943089430895,0.171,0.01161,0.0603232989033941
Corning Inc,Information Technology,2005,40.1010625372771,49.6794871794872,34.9230769230769,33.2585949177878,0.2463,0.1366,2.2401903455874472
Credit Agricole SA,Financials,2005,57.0243486526577,83.769652084583,64.2602697124763,47.9270729270729,0.1316,0.0042,0.02605352702574105
DBS Group Holdings Ltd,Financials,2005,15.7294478527607,25.562372188139,16.9948545418563,20.2777777777778,0.12729200000000002,0.029807999999999998,0.03971528927000454
Daiwa Securities Group Inc,Financials,2005,63.5203849443999,43.8035675608775,68.8668787352998,72.9249991453868,0.19399999999999998,0.006132973947579273,0.15457294428913637
Dassault Systemes SE,Information Technology,2005,43.0898107409474,0.0,39.720913374411,58.917748917749,0.2077,0.1331,0.7553220547357951
Deutsche Bank AG,Financials,2005,48.6543165297138,90.9684001284015,75.7010215524959,83.7142857142857,0.19021999999999997,0.00565,0.04814186806873857
Deutsche Boerse AG,Financials,2005,52.7166201673974,51.1851851851852,46.5080971659919,66.3076923076923,0.29825,0.012920000000000001,0.07152816774083995
Dnb Bank ASA,Financials,2005,58.4714715777079,49.3036118969232,55.8151451754262,76.0233918128655,0.18699000000000002,0.00971,0.05593134841854193
Erste Group Bank AG,Financials,2005,37.8324846625767,25.562372188139,33.6037997229369,58.7916666666667,0.10787000000000001,0.005580000000000001,0.06472142128046668
Everest Group Ltd,Financials,2005,30.4110885733604,27.2093023255814,23.9901477832512,48.0392156862745,0.16010000000000002,0.0478,0.37276965489312625
Fairfax Financial Holdings Ltd,Financials,2005,18.8116566620491,28.3333333333333,31.9960861056752,9.70037453183521,0.0796,0.0086,0.036899557637257344
Fidelity National Financial Inc,Financials,2005,29.753552222394,27.2093023255814,47.6354679802956,18.8091679123069,0.1242,0.0594,0.06393097944972337
Fifth Third Bancorp,Financials,2005,38.2818712245965,25.562372188139,27.2066099346923,68.8538686027476,0.1185,0.0118,0.22689860050601476
Fiserv Inc,Financials,2005,13.2897103607523,0.0,4.9891304347826,33.1988041853513,0.1855,0.0725,1.4519946514619322
Franklin Resources Inc,Financials,2005,27.0252204172602,26.2962962962963,21.9635627530364,39.4070752366717,0.21280000000000002,0.1496,2.940282622387332
Fujifilm Holdings Corp,Information Technology,2005,65.4306047473767,58.2792207792208,64.4665461121157,70.03726113561,0.019,0.010419047286725219,0.6791709884403584
Fujitsu Ltd,Information Technology,2005,65.4554208249225,52.1854152288935,83.614696498947,53.799268451099,0.077,0.0244262755344815,0.6606063804278581
Gen Digital Inc,Information Technology,2005,27.4331280123016,12.1693121693122,17.3236440978377,40.7176616915423,0.0837,0.0638,1.0918029953554318
Globe Life Inc,Financials,2005,31.0254454237754,27.2093023255814,13.11986863711,62.2571001494769,0.1458,0.0337,0.4174302795200781
Great-West Lifeco Inc,Financials,2005,21.3098940725716,27.2093023255814,6.42036124794745,45.7843137254902,0.16870000000000002,0.015600000000000001,0.04801333737370532
Groep Brussel Lambert NV,Financials,2005,19.3328704198269,0.0,17.7818061964404,41.0144927536232,0.0341,0.0327,0.5610097501169538
HP Inc,Information Technology,2005,43.1311263113664,68.7,88.7886412652768,82.4818136522172,0.166,0.0767,1.3670251357913419
HSBC Holdings PLC,Financials,2005,65.8952746149271,89.2979912014096,64.7651560129296,69.6615771615772,0.14815,0.009389999999999999,0.06944922921304733
Halma PLC,Information Technology,2005,12.1052824922742,3.8981288981289,15.7953063885267,18.7770562770563,0.21922,0.1195,0.4895812582695724
Hang Seng Bank Ltd,Financials,2005,44.0281464333162,74.1384348293609,39.540866811795,49.7368421052632,0.26885000000000003,0.04245,0.12057592389634669
Hannover Rueck SE,Financials,2005,16.9946360153257,27.2093023255814,18.7027914614121,20.6666666666667,0.15475,0.012669999999999999,0.077035718745282
Hartford Insurance Group Inc,Financials,2005,20.9761671587866,28.9950166112957,16.8965517241379,32.1325361235675,0.1518,0.0088,0.09056511168807266
Hexagon AB,Information Technology,2005,24.4132135612865,0.0,25.8974358974359,54.5424836601307,0.18021,0.06846000000000001,0.19367590306044596
Hiscox Ltd,Financials,2005,31.3971602434077,27.2093023255814,21.3300492610837,53.6078431372549,0.26005,0.060629999999999996,0.19550660446504678
Hong Kong Exchanges and Clearing Ltd,Financials,2005,51.2701642508024,26.2962962962963,43.8765182186235,72.8947368421053,0.52333,0.07943,0.26802513313319837
Huntington Bancshares Inc,Financials,2005,33.8584170128477,25.562372188139,12.675638234712,76.5869456900847,0.1457,0.0124,0.15974789025418454
IG Group Holdings PLC,Financials,2005,12.8799956520164,26.2962962962963,20.5971659919028,10.2272727272727,0.23129999999999998,0.09263,0.500268527121699
ING Groep NV,Financials,2005,46.066466897506,77.2887376122417,84.7306252140014,62.3684210526316,0.19317,0.00645,0.09077973637002008
Industrivarden AB,Financials,2005,9.9134199134199,0.0,25.2613240418119,10.0,0.21736,0.19513000000000003,0.4783370419273639
Infineon Technologies AG,Information Technology,2005,20.7885368599654,3.63756613756614,39.6296296296296,58.2344322344323,-0.04517,-0.02497,0.3505052783121323
Insurance Australia Group Ltd,Financials,2005,37.5139370350099,28.28073089701,33.9080459770115,53.8683127572017,0.22300999999999999,0.04801999999999999,0.5187183774356926
Intel Corp,Information Technology,2005,76.8512833407132,85.9126984126984,70.1795735129068,76.9859064702114,0.13720000000000002,0.1043,2.4140237347006286
Intercontinental Exchange Inc,Financials,2005,37.2818391905732,26.2962962962963,35.6781376518219,49.8206278026906,0.3152,0.2905,12.565956323358563
International Business Machines Corp,Information Technology,2005,69.1924381000775,74.4054580896686,97.1975008198278,43.5130614278596,0.33030000000000004,0.09119999999999999,1.417590127620044
Intuit Inc,Information Technology,2005,38.8077123326783,0.0,39.438202247191,46.0438465371201,0.2516,0.1578,3.8402125299825602
Investec PLC,Financials,2005,28.3671639241588,37.3955722639933,37.3987854251012,26.0363247863248,0.17778,0.0105,0.11244388962000014
Investor AB,Financials,2005,31.2970036499448,0.0,58.7108013937282,45.9477124183007,0.19415,0.16596,0.22497201599973737
JPMorgan Chase & Co,Financials,2005,33.6933975226927,30.5089599271334,45.8193152582624,28.4853014449427,0.11789999999999999,0.0101,0.12397201551386586
Jabil Inc,Information Technology,2005,25.8806247100664,0.0,16.3589743589743,69.8405580468361,0.1386,0.0588,0.9630323415525165
Jyske Bank A/S,Financials,2005,9.36257668711656,25.562372188139,11.0132594498318,10.8333333333333,0.22042,0.01394,0.0381357630127743
KLA Corp,Information Technology,2005,22.3827087568279,2.91005291005291,29.6632996632996,33.7369207772795,0.1066,0.08310000000000001,2.164492136265325
Kbc Groep NV,Financials,2005,54.0128610037398,84.0996514041721,66.9870896277239,35.6728778467909,0.1418,0.0078000000000000005,0.1173730085980003
KeyCorp,Financials,2005,25.8623676029602,25.562372188139,19.2509400356224,45.3163926258097,0.1549,0.0129,0.16539541933591084
Keyence Corp,Information Technology,2005,16.3930026397289,0.0,11.5705128205128,42.9282700421941,0.152,0.0226180256938479,0.616885949680126
Kinnevik AB,Financials,2005,21.1688311688311,0.0,31.5331010452962,36.6666666666667,0.40009,0.28515,0.8353465586083711
Kyocera Corp,Information Technology,2005,82.4377173423933,98.0950742409076,65.3078898896531,86.1079961688799,0.057,0.019811133239363534,0.5850198903573279
Lam Research Corp,Information Technology,2005,21.4926760666671,0.0,21.5375982042649,47.2097658196313,0.2584,0.156,3.099150363489964
Legal & General Group PLC,Financials,2005,57.4996994323419,64.5185185185185,55.3426836321573,65.1044226044226,0.2903,0.0076300000000000005,0.030316368888180106
Lloyds Banking Group PLC,Financials,2005,49.5270177243883,49.3189211437082,57.7726103304967,48.474610974611,0.25324,0.008579999999999999,0.05906575284121778
