Company Name,GICS Sector Name,Year,ROA,ROE,Q_Ratio
Kering SA,Consumer Discretionary,2004,0.0222,0.0663,0.30237537457761554
Kerry Group PLC,Consumer Staples,2004,0.06352000000000001,0.21984,0.3199422270097571
Kesko Oyj,Consumer Staples,2004,0.0533,0.124,0.3129903574961225
KeyCorp,Financials,2004,0.0121,0.1499,0.14419638336458132
Keyence Corp,Information Technology,2004,0.01670493419859572,0.121,0.6630487495935082
Kier Group PLC,Industrials,2004,0.048940000000000004,0.28279,0.16767348085442674
Kikkoman Corp,Consumer Staples,2004,0.020265084611036526,0.066,0.43381157487488575
Kimberly-Clark Corp,Consumer Staples,2004,0.1106,0.32420000000000004,1.7093461064576279
Kimco Realty Corp,Real Estate,2004,0.05624,0.13876,1.317387438147694
Kingfisher PLC,Consumer Discretionary,2004,0.0642,0.1033,0.6353999228408922
Kingspan Group PLC,Industrials,2004,0.13165,0.30865,0.20860638578031634
Kinnevik AB,Financials,2004,0.12041,0.1887,0.6273728201575648
Kinross Gold Corp,Materials,2004,-0.1272,-0.2007,0.29369503580927053
Kirin Holdings Co Ltd,Consumer Staples,2004,0.020333900317598234,0.055999999999999994,0.5379578959826259
Klepierre SA,Real Estate,2004,0.020099999999999996,0.051980000000000005,0.19547124846348526
Komatsu Ltd,Industrials,2004,0.014996310884617779,0.131,0.44357811240506406
Konami Group Corp,Communication Services,2004,0.024816265924748466,0.10099999999999999,0.7668763085997073
Kone Oyj,Industrials,2004,0.052300000000000006,0.1578,0.44937875352128326
Konecranes Abp,Industrials,2004,0.038900000000000004,0.1663,0.14399795844450541
Koninklijke Ahold Delhaize NV,Consumer Staples,2004,0.029500000000000002,0.1408,0.21561696839949426
Koninklijke Philips NV,Health Care,2004,0.0395,0.0794,1.3635033979922861
Kroger Co,Consumer Staples,2004,0.0467,0.2182,0.6687397119812518
Kuehne und Nagel International AG,Industrials,2004,0.08918,0.26214,0.5237928515019111
L'Oreal SA,Consumer Staples,2004,0.07400000000000001,0.12369999999999999,0.8395651365451954
LVMH Moet Hennessy Louis Vuitton SE,Consumer Discretionary,2004,0.0537,0.1503,0.2818628349207302
Labcorp Holdings Inc,Health Care,2004,0.1047,0.2152,1.8467813317379638
Land Securities Group PLC,Real Estate,2004,0.0317,0.0506,0.995856420956571
Lennar Corp,Consumer Discretionary,2004,0.11109999999999999,0.2606,0.7373806571216129
Leonardo SpA,Industrials,2004,0.022090000000000002,0.09361000000000001,0.23480311592666986
Lloyds Banking Group PLC,Financials,2004,0.0084,0.2235,0.04401720817171315
Loblaw Companies Ltd,Consumer Staples,2004,0.0669,0.1565,0.46841403715953295
Lockheed Martin Corp,Industrials,2004,0.0658,0.23199999999999998,1.0000822760586072
Logitech International SA,Information Technology,2004,0.15839999999999999,0.3037,1.2494468616880028
Lonza Group AG,Health Care,2004,0.04901,0.1355,0.14197015871824128
Lowe's Companies Inc,Consumer Discretionary,2004,0.11175,0.19325,2.115455137876537
Lundin Mining Corp,Materials,2004,0.0504,0.08380000000000001,0.05652852625613623
M&T Bank Corp,Financials,2004,0.014199999999999999,0.13311,0.22221595759567722
MGM Resorts International,Consumer Discretionary,2004,0.0231,0.14828,0.5042911407527361
MTR Corp Ltd,Industrials,2004,0.065991,0.092072,0.22789486683229626
Magna International Inc,Consumer Discretionary,2004,0.061200000000000004,0.1148,0.25430615245414673
Makita Corp,Industrials,2004,0.029896855644975254,0.107,0.5216517040931523
Manulife Financial Corp,Financials,2004,0.023399999999999997,0.1384,0.06832636306707794
Marks and Spencer Group PLC,Consumer Staples,2004,0.07026,0.27539,1.3269363831258227
Marsh & McLennan Companies Inc,Financials,2004,0.0405,0.13470000000000001,0.9668936810596915
Marshalls PLC,Materials,2004,0.07341,0.17699,0.5665548486517403
Martin Marietta Materials Inc,Materials,2004,0.0774,0.1604,1.461793997425735
Marubeni Corp,Industrials,2004,0.006594295830218292,0.099,0.13600355398124578
Marvell Technology Inc,Information Technology,2004,0.12226000000000001,0.14101,0.796445019762924
McCormick & Company Inc,Consumer Staples,2004,0.09849999999999999,0.2799,1.805573158076297
Mckesson Corp,Health Care,2004,0.0342,0.12179999999999999,0.8454197092527297
Mediobanca Banca di Credito Finanziario SpA,Financials,2004,0.0171,0.1099,0.1431332818765408
Medtronic PLC,Health Care,2004,0.1366,0.2173,4.190571629156185
Mercedes-Benz Group AG,Consumer Discretionary,2004,0.0148,0.08134999999999999,0.1885550530542843
Merck KGaA,Health Care,2004,0.1011,0.21502,0.2951900999884946
MetLife Inc,Financials,2004,0.0072,0.1124,0.07704135674615122
Microchip Technology Inc,Information Technology,2004,0.12369999999999999,0.1527,3.7178110078435025
Micron Technology Inc,Information Technology,2004,0.0235,0.0322,1.0273612411982913
Microsoft Corp,Information Technology,2004,0.2002,0.29469999999999996,3.9307806350342442
Minebea Mitsumi Inc,Industrials,2004,0.005581425145906726,0.057,0.22750215907888288
Mitie Group PLC,Industrials,2004,0.09069,0.2043,0.38317178552236714
Mitsubishi Corp,Industrials,2004,0.011085167222097419,0.134,0.2401951115687293
Mitsubishi Electric Corp,Industrials,2004,0.016456629861286712,0.10800000000000001,0.3730281076219982
Mitsubishi Heavy Industries Ltd,Industrials,2004,0.000922878171547535,0.003,0.35980610495229515
Mitsubishi UFJ Financial Group Inc,Financials,2004,0.0011779350304441847,0.079,0.05090832280994249
Mitsui & Co Ltd,Industrials,2004,0.010221405991832787,0.11599999999999999,0.18217898860257775
Mitsui Fudosan Co Ltd,Real Estate,2004,0.00431164215381105,0.043,0.2673416428543768
Mitsui O.S.K. Lines Ltd,Industrials,2004,0.03377221398733195,0.37799999999999995,0.38625586481733787
Mizuho Financial Group Inc,Financials,2004,0.0031649982028632527,0.544,0.05173545173380208
Mobico Group PLC,Industrials,2004,0.0384,0.1804,0.4292599021765137
Mohawk Industries Inc,Consumer Discretionary,2004,0.047599999999999996,0.1257,0.7236581855705391
Mondelez International Inc,Consumer Staples,2004,0.052300000000000006,0.1076,0.8219669849796956
Morgan Advanced Materials PLC,Industrials,2004,0.049850000000000005,0.21502,0.89470849642842
Morgan Sindall Group PLC,Industrials,2004,0.06587,0.2754,0.2554461742613577
Motorola Solutions Inc,Information Technology,2004,0.07868,0.16823,1.5716175191503268
Mowi ASA,Consumer Staples,2004,0.03295,0.1215,0.04841207957124365
Murata Manufacturing Co Ltd,Information Technology,2004,0.02186348526714357,0.066,0.7155108886575371
NEC Corp,Information Technology,2004,0.02610425717936563,0.11199999999999999,0.44466713524663903
NTT Data Group Corp,Information Technology,2004,0.003990153217371625,0.043,0.29264983119463317
NVIDIA Corp,Information Technology,2004,0.1643,0.21586,3.2016392597689554
NVR Inc,Consumer Discretionary,2004,0.3074,1.0301,1.900752584944422
NatWest Group PLC,Financials,2004,0.0079,0.14389,0.10854310888964668
National Australia Bank Ltd,Financials,2004,0.013231999999999999,0.17143899999999998,0.0508098583440677
National Bank of Canada,Financials,2004,0.0007000000000000001,0.1364,0.025927551505295736
National Grid PLC,Utilities,2004,0.045899999999999996,0.8301999999999999,0.21387667641851463
Nestle SA,Consumer Staples,2004,0.084,0.17446,0.7864873009919542
NetApp Inc,Information Technology,2004,0.114,0.1431,4.234451410597531
Nexans SA,Industrials,2004,0.0358,0.1014,0.13988425387224335
Next PLC,Consumer Discretionary,2004,0.2541,1.4069999999999998,1.0834711716179433
Nextera Energy Inc,Utilities,2004,0.0302,0.1173,0.49742910659108824
NiSource Inc,Utilities,2004,0.021629999999999996,0.07873000000000001,0.3166680418631846
Nidec Corp,Industrials,2004,0.015166811824852345,0.16158999999999998,0.5818370379525757
Nintendo Co Ltd,Communication Services,2004,0.03888422467062527,0.09699999999999999,0.8242985086165204
Nippon Telegraph and Telephone Corp,Communication Services,2004,0.03397433530267996,0.10800000000000001,0.365703712085265
Nippon Yusen KK,Industrials,2004,0.0237413566814957,0.182,0.29976915604566834
Nissan Motor Co Ltd,Consumer Discretionary,2004,0.03695859099252927,0.228,0.3491258540937448
Nitto Denko Corp,Materials,2004,0.047690979305039044,0.17300000000000001,1.6377742537670525
Nkt A/S,Industrials,2004,0.059000000000000004,0.12990000000000002,0.22350889464621393
Nokia Oyj,Information Technology,2004,0.16079999999999997,0.27026,2.06395409455943
Nomura Holdings Inc,Financials,2004,0.0024495399825277637,0.052000000000000005,0.10337866498613753
Nomura Research Institute Ltd,Information Technology,2004,0.025250348003770264,0.071,0.9042023738707414
Norsk Hydro ASA,Materials,2004,0.0732,0.1699,1.458543482729983
Northern Trust Corp,Financials,2004,0.01094,0.16229,0.21173413941827765
Northrop Grumman Corp,Industrials,2004,0.0404,0.08220000000000001,0.6242234107996726
Novartis AG,Health Care,2004,0.11123,0.19014,1.3532877766357314
Novo Nordisk A/S,Health Care,2004,0.1477,0.21660000000000001,0.26195540683774127
Novozymes A/S,Materials,2004,0.1193,0.2217,0.20494387241409773
Nucor Corp,Materials,2004,0.18350000000000002,0.3062,1.4523870180427747
OMV AG,Energy,2004,0.08506,0.18136,0.034797591051724176
ORIX Corp,Financials,2004,0.007997275958481528,0.142,0.21033621679945944
Obayashi Corp,Industrials,2004,0.011770907242041441,0.071,0.26666130681522665
Obic Co Ltd,Information Technology,2004,0.025664494842261888,0.10099999999999999,0.7184252584375846
Olympus Corp,Health Care,2004,-0.011042526259451194,-0.048,0.7033619975467297
Omron Corp,Information Technology,2004,0.03183493457154171,0.10400000000000001,0.6406318907335147
Ono Pharmaceutical Co Ltd,Health Care,2004,0.06085987245249397,0.105,0.9166536786622146
Open Text Corp,Information Technology,2004,0.061,0.0941,0.04829466746575704
Oracle Corp,Information Technology,2004,0.1689,0.3223,3.04676025116885
Orange SA,Communication Services,2004,0.054880000000000005,0.2475,0.6010580603729191
Origin Energy Ltd,Utilities,2004,0.062851,0.113862,0.3196714785227955
Orkla ASA,Consumer Staples,2004,0.0965,0.1666,1.090623148922357
Osaka Gas Co Ltd,Utilities,2004,0.02425151409080883,0.099,0.3917846417886226
Otsuka Corp,Information Technology,2004,0.023126956047379136,0.207,0.8148861136526777
Oversea-Chinese Banking Corporation Ltd,Financials,2004,0.02166,0.10678000000000001,0.027405882192169058
Ovintiv Inc,Energy,2004,0.0949,0.2025,2.015943577856165
PNC Financial Services Group Inc,Financials,2004,0.0141,0.15234999999999999,0.1964995626020619
PPG Industries Inc,Materials,2004,0.08938,0.25414000000000003,1.1140296154820872
PTC Inc,Information Technology,2004,0.1108,0.2692,2.1511354240849685
Paccar Inc,Industrials,2004,0.0873,0.3068,0.8545127486934395
Pagegroup PLC,Industrials,2004,0.34752000000000005,0.7670999999999999,1.9005411078723882
Pan American Silver Corp,Materials,2004,0.0037,0.00521,0.1757976393214961
Panasonic Holdings Corp,Consumer Discretionary,2004,0.008860971401840475,0.017,0.76089338626585
Paragon Banking Group PLC,Financials,2004,0.010360000000000001,0.19638999999999998,0.05158936774830108
Parker-Hannifin Corp,Industrials,2004,0.0794,0.1641,1.1514481520450588
PayPoint plc,Financials,2004,0.3093,0.8687999999999999,0.8547876857882827
Paychex Inc,Industrials,2004,0.0842,0.2662,3.1338320670036803
Pearson PLC,Consumer Discretionary,2004,0.03766,0.0791,1.1044359343538426
Pennon Group PLC,Utilities,2004,0.0273,0.0786,0.3336382032670872
Pentair PLC,Industrials,2004,0.060599999999999994,0.1268,1.0734775614881882
PepsiCo Inc,Consumer Staples,2004,0.1419,0.3144,3.0896454119179246
Persimmon PLC,Consumer Discretionary,2004,0.1341,0.22260000000000002,1.0557632772587744
Power Assets Holdings Ltd,Utilities,2004,0.116692,0.171662,0.8624597944048921
Power Corporation of Canada,Financials,2004,0.0088,0.1412,0.01926781564715218
Principal Financial Group Inc,Financials,2004,0.0068000000000000005,0.11869999999999999,0.10459746650823314
Procter & Gamble Co,Consumer Staples,2004,0.11789999999999999,0.4152,3.2317294274728168
Progressive Corp,Financials,2004,0.0751,0.23227,1.218868618336808
Prologis Inc,Real Estate,2004,0.0368,0.1307,2.289961007854336
Public Service Enterprise Group Inc,Utilities,2004,0.0298447402836927,0.14779,0.521346681082794
Public Storage,Real Estate,2004,0.09781000000000001,0.09475,1.5756307052660736
Publicis Groupe SA,Communication Services,2004,0.035699999999999996,0.205,0.16629076132128695
Pultegroup Inc,Consumer Discretionary,2004,0.1101,0.2412,0.7789227934822056
QBE Insurance Group Ltd,Financials,2004,0.04229599999999999,0.22937000000000002,0.2601117135022054
Qantas Airways Ltd,Industrials,2004,0.051060999999999995,0.124687,0.4167586916717969
Qualcomm Inc,Information Technology,2004,0.15789999999999998,0.1772,5.676063742174846
Quest Diagnostics Inc,Health Care,2004,0.10300000000000001,0.1977,1.9606493226399917
RB Global Inc,Industrials,2004,0.0989,0.1523,0.12345780370913016
RPM International Inc,Materials,2004,0.058179999999999996,0.14626,0.31187644181780944
RS Group PLC,Industrials,2004,0.1128,0.2195,0.5753608245936307
RTX Corp,Industrials,2004,0.0689,0.1862,1.2401276575449103
RWE AG,Utilities,2004,0.0222,0.2564,0.3511560145915979
Rakuten Group Inc,Consumer Discretionary,2004,0.000980476060028998,0.318,0.06783649120945721
Ralph Lauren Corp,Consumer Discretionary,2004,0.0943,0.1534,2.15821491003044
Randstad NV,Industrials,2004,0.11380000000000001,0.4637,0.4337331130906914
Rathbones Group PLC,Financials,2004,0.037919999999999995,0.19916,0.13125842449249006
Redeia Corporacion SA,Utilities,2004,0.044000000000000004,0.19219999999999998,0.26818218082755196
Regions Financial Corp,Financials,2004,0.0131,0.105,0.1844970481610073
Renault SA,Consumer Discretionary,2004,0.044800000000000006,0.1642,0.17355388120052676
Renewi PLC,Industrials,2004,0.0342,0.1319,0.2816795312042192
Renishaw PLC,Information Technology,2004,0.16232,0.2274,0.9137781749701008
Rentokil Initial PLC,Industrials,2004,0.10859999999999999,-0.2505,0.38648723989636896
Resona Holdings Inc,Financials,2004,0.006746123723406962,0.3657,0.09104467749202579
Rheinmetall AG,Industrials,2004,0.03465,0.13663999999999998,0.15286906783304968
Ricoh Co Ltd,Information Technology,2004,0.051976967492565355,0.1,0.8633676293650356
Rio Tinto Ltd,Materials,2004,0.182876,0.359945,0.6997646350002861
Rio Tinto PLC,Materials,2004,0.1766,0.34979999999999994,0.6997646350002861
Roche Holding AG,Health Care,2004,0.09074,0.15459,1.178392002128537
Rockwell Automation Inc,Industrials,2004,0.10880000000000001,0.2985,2.341984181264502
Rolls-Royce Holdings PLC,Industrials,2004,0.04015,0.23721,0.2898338219089443
Roper Technologies Inc,Information Technology,2004,0.05934999999999999,0.11911,1.343949495477551
Ross Stores Inc,Consumer Discretionary,2004,0.10289999999999999,0.23870000000000002,2.154565405382259
Royal Bank of Canada,Financials,2004,0.0021471222798829692,0.20370999999999997,0.03244313908912174
Royal Caribbean Cruises Ltd,Consumer Discretionary,2004,0.0617,0.1251,0.8404281318445445
Ryanair Holdings PLC,Industrials,2004,0.0797,0.1689,0.4079537195466566
SAP SE,Information Technology,2004,0.17977,0.2876,0.7467521639324403
SBI Holdings Inc,Financials,2004,0.0013473532091828264,0.29,0.03490515476474575
SEGRO PLC,Real Estate,2004,0.019799999999999998,0.043550000000000005,0.19815331404175537
SGS SA,Industrials,2004,0.1479,0.2785,0.8869830390227246
SKF AB,Industrials,2004,0.0934,0.19848,0.5915806968204581
SMC Corp,Industrials,2004,0.03290296723117203,0.131,0.741875859087187
SSE PLC,Utilities,2004,0.08715,0.2828,0.4200552364702164
STMicroelectronics NV,Information Technology,2004,0.03,0.044500000000000005,0.6409364534858761
STMicroelectronics NV,Information Technology,2004,0.03,0.044500000000000005,0.6409364534858761
Safran SA,Industrials,2004,0.024900000000000002,0.08349999999999999,0.17512454987707488
Sage Group PLC,Information Technology,2004,0.10220000000000001,0.1805,1.173290472599645
Sampo Oyj,Financials,2004,0.023399999999999997,0.2429,0.39115211114927306
Sandvik AB,Industrials,2004,0.10855000000000001,0.25056999999999996,0.6627716550948912
Sanofi SA,Health Care,2004,0.0736,0.1434,0.8926669712465326
Santos Ltd,Energy,2004,0.113377,0.241201,0.18010620121386664
Saputo Inc,Consumer Staples,2004,0.10880000000000001,0.1764,0.29184463672199945
Savills PLC,Real Estate,2004,0.11988,0.29047,0.40350952286175423
Schindler Holding AG,Industrials,2004,0.06623,0.22308,0.37424664861152307
Schlumberger NV,Energy,2004,0.11207,0.26686,3.165811557562852
Schneider Electric SE,Industrials,2004,0.06648,0.1258,0.29558814171145464
Schroders PLC,Financials,2004,0.05628999999999999,0.13817000000000002,0.1823041542287831
Scor SE,Financials,2004,0.0096,0.0858,0.05398965265924061
Seagate Technology Holdings PLC,Information Technology,2004,0.1311,0.2707,1.8316646858657495
Secom Co Ltd,Industrials,2004,0.03302184368069588,0.115,0.8876314589732158
Securitas AB,Industrials,2004,0.06369,0.20315999999999998,0.5172946694794206
Seiko Epson Corp,Information Technology,2004,0.05622203702967973,0.126,0.528684996315882
Sekisui Chemical Co Ltd,Industrials,2004,0.024070617913757916,0.07400000000000001,0.4174848885744472
Sekisui House Ltd,Consumer Discretionary,2004,0.011959794873723333,0.064,0.2880866787735378
Sembcorp Industries Ltd,Utilities,2004,0.045168,0.153258,0.2160652947623871
Sempra,Utilities,2004,0.036000000000000004,0.1707,0.3941696092238255
Serco Group PLC,Industrials,2004,0.03657,0.30103,0.752972178324766
Severn Trent PLC,Utilities,2004,0.0263,0.0779,0.3620591281275295
Shell PLC,Energy,2004,0.12589,0.27065,0.5375787136380742
Shell PLC,Energy,2004,0.1259,0.2707,0.5375787136380742
Sherwin-Williams Co,Materials,2004,0.1054,0.2948,1.4232076079598186
Shimano Inc,Consumer Discretionary,2004,0.0228443884349789,0.10400000000000001,0.4608796354368034
Shin-Etsu Chemical Co Ltd,Materials,2004,0.025643119119790787,0.098,0.6753087081565909
Shionogi & Co Ltd,Health Care,2004,0.018942439174694684,0.064,0.5281784008672767
Siemens AG,Industrials,2004,0.0369,0.11058,0.46414232113550064
Sika AG,Materials,2004,0.07104,0.14974,0.10136298187383704
Singapore Exchange Ltd,Financials,2004,0.107772,0.196341,0.6190128516657182
